date,mxn_close,score,wsum,band,s_vix,s_mxn,s_spx,s_carry,s_mxnvol,s_move,s_btc,s_curve,s_gold,r_vix,r_mxn,r_spx,r_carry,r_mxnvol,r_move,r_btc,r_curve,r_gold
2010-06-24,12.7033,40,93,DEFENSIVE,23.224,33.891,15.927,62.000,47.403,63.959,,100.000,25.766,29.74000,0.45946,-1.68035,4.34000,9.79392,85.40000,,2.47000,0.92375
2010-06-25,12.6967,51,93,CONSTRUCTIVE,24.653,51.874,57.167,62.000,49.703,64.590,,100.000,27.943,28.53000,-0.05196,0.28594,4.34000,9.08983,84.70000,,2.47000,0.82698
2010-06-28,12.6482,54,93,CONSTRUCTIVE,21.801,63.443,45.069,61.857,51.612,65.038,,100.000,82.650,29.00000,-0.38199,-0.20339,4.33000,8.51877,84.20000,,2.43000,-1.40150
2010-06-29,12.8375,33,93,DEFENSIVE,13.508,10.890,6.027,62.143,46.174,59.886,,100.000,41.536,34.13000,1.49666,-3.10170,4.35000,10.10915,89.80000,,2.36000,0.30690
2010-06-30,12.8306,44,93,DEFENSIVE,10.943,51.886,30.453,63.000,46.454,59.980,,100.000,42.164,34.54000,-0.05375,-1.01130,4.41000,9.97934,89.70000,,2.36000,0.28180
2010-07-01,13.035,40,93,DEFENSIVE,11.035,10.200,43.423,61.857,41.888,56.059,,100.000,96.190,32.86000,1.59307,-0.32405,4.33000,11.19954,93.80000,,2.33000,-3.14733
2010-07-02,13.081,44,93,DEFENSIVE,14.008,38.182,41.006,61.714,42.905,61.386,,100.000,47.593,30.12000,0.35290,-0.46624,4.32000,10.90358,88.20000,,2.37000,0.09119
2010-07-06,12.9323,57,93,CONSTRUCTIVE,13.886,81.188,60.302,61.714,41.619,66.454,,100.000,73.961,29.65000,-1.13676,0.53590,4.32000,11.23181,82.60000,,2.33000,-1.04356
2010-07-07,12.8955,57,93,CONSTRUCTIVE,19.351,59.050,90.897,61.714,41.418,63.140,,100.000,41.857,26.84000,-0.28456,3.13308,4.32000,11.27807,86.30000,,2.37000,0.31804
2010-07-08,12.7821,57,93,CONSTRUCTIVE,21.897,75.588,66.270,61.857,39.852,63.868,,100.000,56.140,25.71000,-0.87938,0.94127,4.33000,11.67576,85.50000,,2.41000,-0.23360
2010-07-09,12.7823,50,93,CONSTRUCTIVE,22.344,49.950,62.927,61.714,40.254,64.230,,100.000,23.282,24.98000,0.00156,0.72039,4.32000,11.32910,85.10000,,2.44000,1.15403
2010-07-12,12.8279,49,93,DEFENSIVE,22.796,38.734,51.345,61.857,39.671,66.803,,100.000,71.134,24.43000,0.35674,0.07329,4.33000,11.23220,82.20000,,2.43000,-0.91766
2010-07-13,12.7071,57,93,CONSTRUCTIVE,22.060,77.035,75.575,61.857,37.834,68.437,,100.000,20.334,24.56000,-0.94170,1.53789,4.33000,11.62067,80.30000,,2.48000,1.23488
2010-07-14,12.6961,51,93,CONSTRUCTIVE,20.903,52.847,49.715,61.857,38.556,69.530,,100.000,64.225,24.89000,-0.08657,-0.01551,4.33000,11.39443,79.00000,,2.45000,-0.53573
2010-07-15,12.7656,46,93,DEFENSIVE,19.288,32.966,52.282,61.571,37.736,70.274,,100.000,47.253,25.14000,0.54741,0.11961,4.31000,11.50420,78.10000,,2.39000,0.10772
2010-07-16,12.9256,37,93,DEFENSIVE,15.337,17.002,11.227,61.571,33.850,67.668,,100.000,83.688,26.25000,1.25337,-2.88195,4.31000,12.20855,81.20000,,2.35000,-1.66377
2010-07-19,12.9111,51,93,CONSTRUCTIVE,15.972,53.630,60.568,61.571,33.456,69.196,,100.000,62.743,25.97000,-0.11218,0.59819,4.31000,12.22802,79.40000,,2.38000,-0.53031
2010-07-20,12.8451,54,93,CONSTRUCTIVE,22.090,65.988,68.783,61.714,32.414,69.779,,100.000,30.681,23.93000,-0.51119,1.14166,4.32000,12.32985,78.70000,,2.37000,0.82932
2010-07-21,12.7785,48,93,DEFENSIVE,16.592,66.200,29.545,61.714,32.722,70.027,,100.000,49.795,25.64000,-0.51849,-1.28198,4.32000,12.19577,78.40000,,2.32000,0.00839
2010-07-22,12.752,54,93,CONSTRUCTIVE,19.553,56.847,81.200,61.714,32.547,69.696,,100.000,42.078,24.63000,-0.20738,2.25134,4.32000,12.16728,78.80000,,2.36000,0.32729
2010-07-23,12.7666,52,93,CONSTRUCTIVE,23.428,46.090,63.046,61.571,34.837,69.613,,100.000,65.241,23.47000,0.11449,0.82200,4.31000,11.69442,78.90000,,2.42000,-0.65245
2010-07-26,12.6958,57,93,CONSTRUCTIVE,26.163,68.974,67.433,61.571,33.949,70.926,,100.000,59.433,22.73000,-0.55457,1.12002,4.31000,11.77227,77.30000,,2.41000,-0.39572
2010-07-27,12.6525,54,93,CONSTRUCTIVE,24.439,61.698,48.302,61.571,32.951,71.088,,100.000,88.371,23.19000,-0.34106,-0.10494,4.31000,11.83074,77.10000,,2.43000,-2.11327
2010-07-28,12.677,45,93,DEFENSIVE,20.766,43.274,38.309,61.429,32.410,71.729,,100.000,45.044,24.25000,0.19364,-0.69220,4.30000,11.77303,76.30000,,2.42000,0.20726
2010-07-29,12.7278,45,93,DEFENSIVE,21.161,35.613,42.482,61.571,39.645,72.047,,100.000,32.841,24.13000,0.40073,-0.41586,4.31000,10.58557,75.90000,,2.44000,0.68942
2010-07-30,12.6421,53,93,CONSTRUCTIVE,23.378,72.600,50.121,61.714,38.220,70.191,,100.000,25.002,23.50000,-0.67333,0.00635,4.32000,10.81181,78.20000,,2.39000,1.13830
2010-08-02,12.5771,61,93,CONSTRUCTIVE,28.407,68.512,84.206,61.571,49.684,70.682,,100.000,46.275,22.01000,-0.51416,2.20225,4.31000,9.05321,77.60000,,2.43000,0.14387
2010-08-03,12.582,49,93,DEFENSIVE,25.442,48.489,40.415,61.571,50.653,67.754,,100.000,45.805,22.63000,0.03896,-0.47964,4.31000,8.88918,81.10000,,2.41000,0.15210
2010-08-04,12.546,55,93,CONSTRUCTIVE,24.733,61.441,63.564,61.571,54.703,63.505,,100.000,31.177,22.21000,-0.28612,0.60511,4.31000,8.20167,85.90000,,2.42000,0.71718
2010-08-05,12.5441,51,93,CONSTRUCTIVE,24.552,50.616,47.087,61.571,54.735,65.217,,100.000,41.651,22.10000,-0.01514,-0.12685,4.31000,8.19619,84.00000,,2.41000,0.29321
2010-08-06,12.6667,43,93,DEFENSIVE,26.573,17.974,40.857,61.714,52.565,68.352,,100.000,34.950,21.74000,0.97735,-0.37040,4.32000,8.57283,80.40000,,2.36000,0.51788
2010-08-09,12.6305,57,93,CONSTRUCTIVE,25.205,61.303,65.185,61.714,52.463,68.860,,100.000,56.884,22.14000,-0.28579,0.54831,4.32000,8.61222,79.80000,,2.32000,-0.22437
2010-08-10,12.69,46,93,DEFENSIVE,24.881,31.901,33.296,61.714,52.031,71.490,,100.000,61.371,22.37000,0.47108,-0.59674,4.32000,8.68994,76.60000,,2.27000,-0.37478
2010-08-11,12.7314,40,93,DEFENSIVE,13.282,36.857,4.454,61.857,55.647,71.809,,100.000,46.667,25.39000,0.32624,-2.81788,4.33000,8.14349,76.20000,,2.18000,0.10868
2010-08-12,12.717,46,93,DEFENSIVE,12.480,54.688,35.191,61.714,55.690,67.496,,100.000,14.171,25.73000,-0.11311,-0.53787,4.32000,8.14799,81.40000,,2.19000,1.44468
2010-08-13,12.7225,46,93,DEFENSIVE,10.111,48.188,38.775,61.571,57.246,64.949,,100.000,49.736,26.24000,0.04325,-0.40236,4.31000,7.91205,84.30000,,2.14000,0.00823
2010-08-16,12.6533,52,93,CONSTRUCTIVE,10.433,72.162,50.367,61.429,65.398,57.025,,100.000,27.101,26.10000,-0.54392,0.01205,4.30000,6.62724,92.80000,,2.07000,0.79019
2010-08-17,12.5833,59,93,CONSTRUCTIVE,15.349,72.488,81.546,61.429,64.277,58.844,,100.000,44.597,24.33000,-0.55322,1.21922,4.30000,6.81059,90.90000,,2.12000,0.17150
2010-08-18,12.5975,49,93,DEFENSIVE,14.523,45.284,54.641,61.571,64.937,62.036,,100.000,41.654,24.59000,0.11285,0.14828,4.31000,6.70293,87.50000,,2.13000,0.25273
2010-08-19,12.731,34,93,DEFENSIVE,9.665,14.470,11.266,61.571,59.244,58.748,,100.000,39.065,26.44000,1.05973,-1.69354,4.31000,7.60583,91.00000,,2.09000,0.33342
2010-08-20,12.7705,45,93,DEFENSIVE,11.947,36.973,39.021,61.429,58.934,56.639,,100.000,66.668,25.49000,0.31027,-0.36630,4.30000,7.65349,93.20000,,2.13000,-0.53494
2010-08-23,12.8751,40,93,DEFENSIVE,11.507,19.474,38.032,61.571,55.676,54.408,,100.000,50.792,25.66000,0.81908,-0.40403,4.31000,8.15009,95.50000,,2.11000,-0.02444
2010-08-24,12.9184,38,93,DEFENSIVE,7.656,35.828,14.761,61.571,57.261,52.355,,100.000,36.993,27.46000,0.33631,-1.45124,4.31000,7.90978,97.60000,,2.00000,0.39938
2010-08-25,13.0291,41,93,DEFENSIVE,9.112,18.466,60.610,61.571,55.461,49.313,,100.000,29.843,26.70000,0.85692,0.32893,4.31000,8.18259,100.70000,,2.01000,0.62510
2010-08-26,12.9753,46,93,DEFENSIVE,7.817,68.013,26.718,61.571,54.013,45.689,,100.000,61.119,27.37000,-0.41292,-0.76848,4.31000,8.40034,104.40000,,1.99000,-0.33078
2010-08-27,13.0008,51,93,CONSTRUCTIVE,14.963,40.639,88.123,61.571,54.405,41.061,,100.000,48.308,24.45000,0.19653,1.65868,4.31000,8.34153,109.20000,,2.10000,0.04857
2010-08-30,13.1436,32,93,RISK-OFF,8.110,10.739,14.449,61.571,53.206,40.587,,100.000,46.887,27.21000,1.09839,-1.47192,4.31000,8.52137,109.70000,,2.04000,0.08899
2010-08-31,13.1671,44,93,DEFENSIVE,10.551,41.467,51.280,61.286,55.793,46.372,,100.000,21.954,26.05000,0.17879,0.03908,4.29000,8.13239,103.70000,,2.00000,0.90535
2010-09-01,13.04,62,93,CONSTRUCTIVE,16.833,85.365,97.948,61.571,49.328,40.208,,100.000,55.521,23.89000,-0.96528,2.95046,4.31000,9.10023,110.10000,,2.08000,-0.16022
2010-09-02,13.055,51,93,CONSTRUCTIVE,19.427,44.478,76.437,61.571,50.331,46.861,,100.000,35.316,23.19000,0.11503,0.90808,4.31000,8.95066,103.20000,,2.13000,0.41723
2010-09-03,12.945,63,93,CONSTRUCTIVE,27.838,83.541,84.723,61.571,45.821,54.603,,100.000,56.777,21.31000,-0.84259,1.32190,4.31000,9.62446,95.30000,,2.20000,-0.18378
2010-09-07,13.0599,35,93,DEFENSIVE,17.150,15.673,19.814,61.429,46.438,51.767,,100.000,27.642,23.80000,0.88760,-1.14712,4.30000,9.53202,98.20000,,2.12000,0.64842
2010-09-08,13.0135,55,93,CONSTRUCTIVE,19.193,67.121,68.740,61.571,46.153,49.116,,100.000,55.228,23.25000,-0.35529,0.64387,4.31000,9.57476,100.90000,,2.14000,-0.13522
2010-09-09,13.0127,51,93,CONSTRUCTIVE,20.957,50.309,64.567,61.714,46.572,45.202,,100.000,70.242,22.81000,-0.00615,0.48323,4.32000,9.51191,104.90000,,2.20000,-0.53361
2010-09-10,12.9605,55,93,CONSTRUCTIVE,24.555,68.543,64.772,61.714,45.669,42.879,,100.000,63.509,21.99000,-0.40115,0.48633,4.32000,9.64728,107.30000,,2.23000,-0.35231
2010-09-13,12.8635,60,93,CONSTRUCTIVE,28.343,80.232,79.807,61.714,42.967,44.619,,100.000,47.973,21.21000,-0.74843,1.11306,4.32000,10.05549,105.50000,,2.21000,0.04821
2010-09-14,12.8177,49,93,DEFENSIVE,26.600,66.070,47.819,61.571,42.303,47.645,,100.000,3.476,21.56000,-0.35605,-0.07131,4.31000,10.15673,102.40000,,2.18000,1.97574
2010-09-15,12.7772,54,93,CONSTRUCTIVE,24.049,64.918,60.759,61.286,43.187,47.351,,100.000,60.184,22.10000,-0.31597,0.35411,4.29000,10.02213,102.70000,,2.24000,-0.23628
2010-09-16,12.8531,43,93,DEFENSIVE,25.827,23.921,48.860,61.286,43.714,46.275,,100.000,32.788,21.72000,0.59403,-0.03643,4.29000,9.94217,103.80000,,2.29000,0.41052
2010-09-17,12.8075,51,93,CONSTRUCTIVE,24.462,66.878,52.660,61.286,42.889,46.470,,100.000,36.069,22.01000,-0.35478,0.08269,4.29000,10.06747,103.60000,,2.27000,0.29090
2010-09-20,12.771,57,93,CONSTRUCTIVE,26.894,63.871,87.929,61.286,46.783,46.470,,100.000,36.645,21.50000,-0.28499,1.52098,4.29000,9.48028,103.60000,,2.25000,0.26654
2010-09-21,12.7638,50,93,CONSTRUCTIVE,22.926,52.798,41.819,61.429,47.172,53.334,,100.000,75.320,22.35000,-0.05638,-0.25640,4.30000,9.42210,96.60000,,2.18000,-0.51603
2010-09-22,12.696,50,93,CONSTRUCTIVE,22.227,73.500,34.945,61.286,49.349,59.886,,100.000,5.348,22.51000,-0.53119,-0.48255,4.29000,9.09704,89.80000,,2.12000,1.39893
2010-09-23,12.6413,48,93,DEFENSIVE,16.903,69.428,25.484,61.429,49.607,60.919,,100.000,34.237,23.87000,-0.43084,-0.83313,4.30000,9.05858,88.70000,,2.11000,0.31779
2010-09-24,12.5485,64,93,CONSTRUCTIVE,25.875,78.882,94.087,61.286,52.664,65.483,,100.000,43.179,21.71000,-0.73410,2.11944,4.29000,8.60240,83.70000,,2.17000,0.13134
2010-09-27,12.5176,50,93,CONSTRUCTIVE,22.097,61.223,32.924,61.571,52.920,63.687,,100.000,47.133,22.54000,-0.24624,-0.56674,4.31000,8.56420,85.70000,,2.10000,0.05401
2010-09-28,12.4926,53,93,CONSTRUCTIVE,21.840,60.319,64.772,61.571,53.614,64.680,,100.000,17.939,22.60000,-0.19972,0.48504,4.31000,8.46020,84.60000,,2.11000,0.76348
2010-09-29,12.4885,50,93,CONSTRUCTIVE,19.193,51.940,41.947,61.571,62.546,63.777,,100.000,42.783,23.25000,-0.03282,-0.25878,4.31000,7.08873,85.60000,,2.08000,0.14542
2010-09-30,12.627,41,93,DEFENSIVE,17.509,9.792,40.200,62.143,54.038,64.230,,100.000,52.704,23.70000,1.10902,-0.30837,4.35000,8.39661,85.10000,,2.11000,-0.05349
2010-10-01,12.5433,57,93,CONSTRUCTIVE,22.270,79.038,64.034,61.429,55.949,62.957,,100.000,21.947,22.50000,-0.66287,0.44164,4.30000,8.10879,86.50000,,2.12000,0.63465
2010-10-04,12.6081,41,93,DEFENSIVE,18.131,28.227,25.699,61.429,53.957,53.237,,100.000,52.884,23.53000,0.51661,-0.80349,4.30000,8.40886,96.70000,,2.09000,-0.05318
2010-10-05,12.5141,61,93,CONSTRUCTIVE,25.636,79.944,93.446,61.429,54.572,60.451,,100.000,2.186,21.76000,-0.74555,2.08613,4.30000,8.31646,89.20000,,2.09000,1.78653
2010-10-06,12.48,53,93,CONSTRUCTIVE,26.943,63.741,47.766,61.571,60.598,59.318,,100.000,23.294,21.49000,-0.27249,-0.06720,4.31000,7.39554,90.40000,,2.03000,0.56016
2010-10-07,12.5452,49,93,DEFENSIVE,26.600,27.509,44.544,61.714,57.982,61.758,,100.000,87.818,21.56000,0.52244,-0.16465,4.32000,7.79976,87.80000,,2.05000,-0.92840
2010-10-08,12.4671,60,93,CONSTRUCTIVE,30.949,78.525,68.856,61.714,57.163,68.606,,100.000,17.600,20.71000,-0.62255,0.61223,4.32000,7.92467,80.10000,,2.06000,0.77217
2010-10-12,12.4285,61,93,CONSTRUCTIVE,41.156,67.061,62.807,61.714,57.311,70.109,,100.000,44.127,18.93000,-0.30961,0.39652,4.32000,7.90208,78.30000,,2.07000,0.11159
2010-10-13,12.3705,61,93,CONSTRUCTIVE,40.312,74.242,71.929,61.714,58.548,67.582,,100.000,2.320,19.07000,-0.46667,0.71210,4.32000,7.71290,81.30000,,2.09000,1.76860
2010-10-14,12.4156,47,93,DEFENSIVE,35.549,30.792,37.687,61.571,57.242,64.680,,100.000,24.753,19.88000,0.36458,-0.36414,4.31000,7.91269,84.60000,,2.14000,0.52574
2010-10-15,12.415,57,93,CONSTRUCTIVE,40.552,50.255,57.245,61.429,57.298,61.479,,100.000,69.811,19.03000,-0.00483,0.20275,4.30000,7.90410,88.10000,,2.22000,-0.40677
2010-10-18,12.4205,58,93,CONSTRUCTIVE,40.191,47.744,73.937,61.571,60.038,60.169,,100.000,49.636,19.09000,0.04430,0.72437,4.31000,7.48282,89.50000,,2.14000,0.00729
2010-10-19,12.4625,46,93,DEFENSIVE,31.378,34.393,9.110,61.571,59.015,61.013,,100.000,99.485,20.63000,0.33815,-1.58773,4.31000,7.64104,88.60000,,2.13000,-2.63273
2010-10-20,12.4025,62,93,CONSTRUCTIVE,36.066,71.494,82.123,61.571,58.492,62.405,,100.000,21.998,19.79000,-0.48144,1.05241,4.31000,7.72150,87.10000,,2.16000,0.61419
2010-10-21,12.3885,59,93,CONSTRUCTIVE,39.115,55.369,56.349,61.571,58.525,60.075,,100.000,94.551,19.27000,-0.11288,0.17739,4.31000,7.71644,89.60000,,2.20000,-1.38466
2010-10-22,12.4021,55,93,CONSTRUCTIVE,42.068,44.777,58.659,61.571,59.107,57.409,,100.000,51.131,18.78000,0.10978,0.23893,4.31000,7.62688,92.40000,,2.24000,-0.02264
2010-10-25,12.3278,58,93,CONSTRUCTIVE,35.721,77.400,57.687,61.571,58.388,59.413,,100.000,10.927,19.85000,-0.59909,0.21470,4.31000,7.73742,90.30000,,2.22000,1.04953
2010-10-26,12.382,49,93,DEFENSIVE,33.626,30.160,50.061,61.571,59.099,52.551,,100.000,51.192,20.22000,0.43966,0.00169,4.31000,7.62810,97.40000,,2.27000,-0.02242
2010-10-27,12.465,47,93,DEFENSIVE,30.949,21.029,39.812,61.571,56.657,50.098,,100.000,91.500,20.71000,0.67033,-0.26906,4.31000,8.00156,99.90000,,2.35000,-1.18087
2010-10-28,12.4061,54,93,CONSTRUCTIVE,30.048,71.007,54.484,61.571,55.783,51.277,,100.000,4.920,20.88000,-0.47252,0.11248,4.31000,8.13397,98.70000,,2.32000,1.50507
2010-10-29,12.3415,53,93,CONSTRUCTIVE,28.394,72.630,48.224,61.429,54.625,50.196,,100.000,9.983,21.20000,-0.52071,-0.04393,4.30000,8.30843,99.80000,,2.29000,1.11765
2010-11-01,12.3417,53,93,CONSTRUCTIVE,25.303,49.924,53.917,61.429,62.099,51.277,,100.000,71.956,21.83000,0.00162,0.09465,4.30000,7.15965,98.70000,,2.32000,-0.50844
2010-11-02,12.301,58,93,CONSTRUCTIVE,26.551,66.200,77.050,61.429,63.579,51.669,,100.000,29.024,21.57000,-0.32978,0.77593,4.30000,6.92335,98.30000,,2.29000,0.45920
2010-11-03,12.2962,60,93,CONSTRUCTIVE,37.402,51.848,64.036,61.429,65.767,66.014,,100.000,92.447,19.56000,-0.03902,0.36781,4.30000,6.56633,83.10000,,2.33000,-1.42289
2010-11-04,12.2371,66,93,CONSTRUCTIVE,43.659,72.727,94.942,61.571,67.319,66.890,,100.000,0.192,18.52000,-0.48064,1.92829,4.31000,6.30650,82.10000,,2.20000,3.41036
2010-11-05,12.2121,60,93,CONSTRUCTIVE,45.264,61.466,64.478,61.714,67.427,67.237,,100.000,13.855,18.26000,-0.20430,0.39228,4.32000,6.28819,81.70000,,2.20000,1.05591
2010-11-08,12.246,52,93,CONSTRUCTIVE,45.078,34.890,41.536,61.714,68.909,66.541,,100.000,32.446,18.29000,0.27759,-0.21210,4.32000,6.03362,82.50000,,2.19000,0.39362
2010-11-09,12.2155,53,93,CONSTRUCTIVE,40.251,64.137,21.452,61.857,70.403,59.318,,100.000,28.335,19.08000,-0.24906,-0.80523,4.33000,5.77009,90.40000,,2.26000,0.49900
2010-11-10,12.256,57,93,CONSTRUCTIVE,43.967,32.188,66.938,61.857,69.685,58.176,,100.000,80.441,18.47000,0.33155,0.43761,4.33000,5.89764,91.60000,,2.21000,-0.75898
2010-11-12,12.2678,48,93,DEFENSIVE,31.486,45.216,7.050,61.571,70.594,52.257,,100.000,98.222,20.61000,0.09628,-1.60005,4.31000,5.73579,97.70000,,2.25000,-2.40869
2010-11-15,12.2862,51,93,CONSTRUCTIVE,33.738,42.579,44.884,61.286,71.389,46.177,,100.000,40.952,20.20000,0.14999,-0.12174,4.29000,5.59187,103.90000,,2.39000,0.21972
2010-11-16,12.445,37,93,DEFENSIVE,21.926,7.064,6.101,61.286,61.371,49.214,,100.000,97.138,22.58000,1.29251,-1.62054,4.29000,7.27458,100.80000,,2.34000,-2.19965
2010-11-17,12.3633,58,93,CONSTRUCTIVE,25.636,81.756,50.990,61.429,59.072,54.798,,100.000,54.653,21.76000,-0.65649,0.02122,4.30000,7.63223,95.10000,,2.39000,-0.11208
2010-11-18,12.2951,65,93,CONSTRUCTIVE,42.250,78.373,93.261,61.429,58.459,51.375,,100.000,13.111,18.75000,-0.55163,1.53573,4.30000,7.72665,98.60000,,2.38000,1.20437
2010-11-19,12.3,57,93,CONSTRUCTIVE,46.630,47.651,60.373,61.286,59.406,55.381,,100.000,52.072,18.04000,0.03985,0.25404,4.29000,7.58080,94.50000,,2.36000,-0.05175
2010-11-22,12.3001,54,93,CONSTRUCTIVE,44.584,49.951,42.901,61.571,59.431,59.129,,100.000,33.683,18.37000,0.00081,-0.15754,4.31000,7.57696,90.60000,,2.31000,0.40674
2010-11-23,12.473,34,93,DEFENSIVE,31.378,3.710,6.965,61.429,49.545,58.939,,100.000,8.234,20.63000,1.40568,-1.42840,4.30000,9.06784,90.80000,,2.32000,1.45835
2010-11-24,12.4016,66,93,CONSTRUCTIVE,37.402,79.426,93.750,61.429,49.698,49.018,,100.000,62.776,19.56000,-0.57244,1.49230,4.30000,9.04503,101.00000,,2.40000,-0.33394
2010-11-26,12.494,39,93,DEFENSIVE,23.505,14.702,20.500,61.429,48.135,49.214,,100.000,76.592,22.22000,0.74507,-0.74686,4.30000,9.27820,100.80000,,2.36000,-0.77209
2010-11-29,12.5668,42,93,DEFENSIVE,26.747,20.182,43.777,61.429,48.602,49.607,,100.000,39.531,21.53000,0.58268,-0.13789,4.30000,9.20841,100.40000,,2.32000,0.27160
2010-11-30,12.454,49,93,DEFENSIVE,18.094,89.265,23.530,61.429,45.881,48.135,,100.000,9.548,23.54000,-0.89760,-0.60702,4.30000,9.61545,101.90000,,2.36000,1.39092
2010-12-01,12.3735,63,93,CONSTRUCTIVE,27.588,82.180,98.519,61.429,45.226,40.208,,100.000,43.674,21.36000,-0.64638,2.16170,4.30000,9.71386,110.10000,,2.44000,0.16607
2010-12-02,12.3471,60,93,CONSTRUCTIVE,38.402,62.554,92.336,61.571,45.014,40.966,,100.000,46.692,19.39000,-0.21336,1.28186,4.31000,9.74584,109.30000,,2.46000,0.08650
2010-12-03,12.3549,53,93,CONSTRUCTIVE,46.817,45.952,61.771,61.714,45.511,47.351,,100.000,13.416,18.01000,0.06317,0.26032,4.32000,9.67111,102.70000,,2.54000,1.21714
2010-12-06,12.387,49,93,DEFENSIVE,46.755,34.707,43.633,61.714,45.302,51.767,,100.000,26.763,18.02000,0.25982,-0.12982,4.32000,9.70248,98.20000,,2.53000,0.70443
2010-12-07,12.4255,51,93,CONSTRUCTIVE,46.941,32.487,52.686,61.857,46.272,39.925,,100.000,66.969,17.99000,0.31081,0.05151,4.33000,9.55691,110.40000,,2.61000,-0.49459
2010-12-08,12.4362,58,93,CONSTRUCTIVE,48.500,45.097,68.623,61.857,46.632,38.335,,100.000,93.201,17.74000,0.08611,0.37018,4.33000,9.50296,112.10000,,2.63000,-1.83200
2010-12-09,12.4725,53,93,CONSTRUCTIVE,51.562,36.101,69.399,62.000,46.607,41.252,,100.000,26.296,17.25000,0.29189,0.38427,4.34000,9.50667,109.00000,,2.59000,0.69439
2010-12-10,12.4542,60,93,CONSTRUCTIVE,49.313,57.127,77.433,62.000,46.869,39.549,,100.000,69.012,17.61000,-0.14672,0.60016,4.34000,9.46734,110.80000,,2.68000,-0.56030
2010-12-13,12.3855,57,93,CONSTRUCTIVE,49.688,74.329,50.255,61.857,45.452,39.925,,100.000,20.950,17.55000,-0.55162,0.00483,4.33000,9.67993,110.40000,,2.68000,0.93910
2010-12-14,12.3633,55,93,CONSTRUCTIVE,49.313,59.354,54.806,61.571,45.246,32.676,,100.000,34.580,17.61000,-0.17924,0.09110,4.31000,9.71099,118.40000,,2.83000,0.45086
2010-12-15,12.3965,47,93,DEFENSIVE,47.253,37.161,25.632,61.429,45.074,27.091,,100.000,84.079,17.94000,0.26854,-0.51225,4.30000,9.73676,125.20000,,2.85000,-1.28954
2010-12-16,12.4496,56,93,CONSTRUCTIVE,50.687,30.286,78.350,61.429,51.668,29.074,,100.000,78.936,17.39000,0.42835,0.61851,4.30000,8.75128,122.70000,,2.81000,-1.08986
2010-12-17,12.4286,57,93,CONSTRUCTIVE,58.601,57.980,54.339,61.429,53.711,32.074,,100.000,31.601,16.11000,-0.16868,0.08368,4.30000,8.44577,119.10000,,2.72000,0.59836
2010-12-20,12.4115,59,93,CONSTRUCTIVE,56.771,56.723,63.179,61.286,55.298,37.779,,100.000,33.698,16.41000,-0.13759,0.25484,4.29000,8.20711,112.70000,,2.74000,0.50051
2010-12-21,12.371,64,93,CONSTRUCTIVE,56.279,65.513,78.305,61.429,54.628,45.884,,100.000,43.506,16.49000,-0.32631,0.60301,4.30000,8.30805,104.20000,,2.72000,0.19487
2010-12-22,12.3311,64,93,CONSTRUCTIVE,62.539,66.003,68.393,61.571,54.037,43.747,,100.000,53.374,15.45000,-0.32253,0.33796,4.31000,8.39676,106.40000,,2.71000,-0.10084
2010-12-23,12.3353,56,93,CONSTRUCTIVE,56.402,48.031,40.270,61.571,64.926,43.361,,100.000,65.062,16.47000,0.03406,-0.16443,4.31000,6.70484,106.80000,,2.74000,-0.49034
2010-12-27,12.3661,53,93,CONSTRUCTIVE,48.938,35.526,53.728,61.571,66.151,44.037,,100.000,44.220,17.67000,0.24969,0.06127,4.31000,6.50257,106.10000,,2.65000,0.17391
2010-12-28,12.3623,55,93,CONSTRUCTIVE,49.875,51.833,54.904,61.714,69.730,40.114,,100.000,11.146,17.52000,-0.03073,0.07713,4.32000,5.88969,110.20000,,2.75000,1.64930
2010-12-29,12.36,57,93,CONSTRUCTIVE,51.375,51.136,56.609,61.714,72.289,39.081,,100.000,33.013,17.28000,-0.01860,0.10091,4.32000,5.42619,111.30000,,2.71000,0.56220
2010-12-30,12.3825,54,93,CONSTRUCTIVE,49.875,39.183,40.121,61.571,76.512,39.081,,100.000,65.071,17.52000,0.18204,-0.15082,4.31000,4.59823,111.30000,,2.72000,-0.53075
2011-01-03,12.2535,71,93,RISK-ON,49.313,92.823,95.287,61.571,72.414,44.231,,100.000,21.715,17.61000,-1.04179,1.11219,4.31000,5.40292,105.90000,,2.75000,1.20945
2011-01-04,12.2545,58,93,CONSTRUCTIVE,50.750,49.497,41.115,61.714,72.586,47.253,,100.000,96.764,17.38000,0.00816,-0.13131,4.32000,5.37078,102.80000,,2.73000,-3.09996
2011-01-05,12.1964,67,93,CONSTRUCTIVE,52.996,75.860,79.471,61.714,71.533,34.605,,100.000,60.213,17.02000,-0.47411,0.50072,4.32000,5.56562,116.20000,,2.79000,-0.36997
2011-01-06,12.2361,51,93,CONSTRUCTIVE,50.625,31.300,36.369,61.857,71.248,37.595,,100.000,54.269,17.40000,0.32551,-0.21230,4.33000,5.61772,112.90000,,2.76000,-0.14562
2011-01-07,12.244,55,93,CONSTRUCTIVE,52.248,46.027,38.194,61.857,72.014,42.687,,100.000,56.528,17.14000,0.06456,-0.18448,4.33000,5.47717,107.50000,,2.74000,-0.21146
2011-01-10,12.24,55,93,CONSTRUCTIVE,49.750,52.112,40.897,61.857,72.160,47.547,,100.000,38.799,17.54000,-0.03267,-0.13763,4.33000,5.45004,102.50000,,2.73000,0.37997
