date,score,band,vix,mxn,spx,carry,mxnvol,move,btc,curve,gold,stretch,dScore5,carry,curve,fwd1,fwd5,fwd10
2021-12-01,45.8,DEFENSIVE,3.2,93.3,11.5,70.3,24.9,66.1,52.7,91.3,34.3,3.63,,4.92,0.87,0.279,-1.792,-0.901
2021-12-02,49.8,CONSTRUCTIVE,6.8,35.6,92.0,70.3,25.8,66.5,41.1,87.3,85.3,4.24,,4.92,0.81,-0.759,-2.542,-2.042
2021-12-03,42.1,DEFENSIVE,3.6,83.4,20.5,70.3,27.5,69.4,20.0,83.3,15.2,2.61,,4.92,0.75,-0.411,-1.679,-2.296
2021-12-06,52.1,CONSTRUCTIVE,8.2,70.2,86.8,70.3,27.2,61.7,17.5,85.3,58.6,1.81,,4.92,0.78,0.013,-1.624,-1.846
2021-12-07,55.1,CONSTRUCTIVE,25.0,49.4,96.5,70.3,32.0,61.4,51.6,85.3,40.2,1.59,,4.92,0.78,-0.921,-1.084,-2.206
2021-12-08,59.4,CONSTRUCTIVE,35.4,87.2,61.6,70.3,28.9,68.4,47.3,89.3,48.4,-0.03,13.6,4.92,0.84,-0.487,0.907,-0.978
2021-12-09,48.2,DEFENSIVE,26.5,73.0,24.0,70.3,30.4,69.1,17.5,86.0,66.9,-0.96,-1.5,4.92,0.79,0.119,0.513,-1.029
2021-12-10,55.7,CONSTRUCTIVE,42.6,44.3,82.3,70.3,30.7,73.2,43.8,87.3,33.9,-0.94,13.5,4.92,0.81,-0.355,-0.627,-1.640
2021-12-13,48.5,DEFENSIVE,33.1,67.1,19.9,70.3,30.2,71.6,42.6,84.0,42.9,-1.60,-3.6,4.92,0.76,0.562,-0.225,-0.923
2021-12-14,42.7,DEFENSIVE,25.0,26.1,24.3,70.3,34.6,69.5,48.1,84.7,79.2,-0.91,-12.5,4.92,0.77,1.073,-1.135,-1.579
2021-12-15,54.9,CONSTRUCTIVE,39.0,12.6,92.3,70.3,31.8,73.5,80.1,85.3,66.0,0.55,-4.5,4.92,0.78,-0.875,-1.868,-3.115
2021-12-16,49.3,CONSTRUCTIVE,31.7,82.0,22.3,70.3,30.2,77.1,32.8,86.7,4.9,-1.08,1.0,4.92,0.80,-1.016,-1.535,-2.729
2021-12-17,49.4,CONSTRUCTIVE,26.6,84.5,18.8,77.4,27.2,74.7,28.8,83.3,35.6,-2.77,-6.3,5.42,0.75,0.048,-1.019,-1.623
2021-12-20,45.3,DEFENSIVE,20.7,48.1,16.3,77.4,28.6,71.2,60.6,85.3,70.3,-2.78,-3.2,5.42,0.78,-0.355,-0.699,-1.648
2021-12-21,62.0,CONSTRUCTIVE,29.4,64.1,92.1,77.4,29.0,69.1,78.9,85.3,61.7,-3.76,19.3,5.42,0.78,0.323,-0.449,-1.125
2021-12-22,54.0,CONSTRUCTIVE,43.0,37.1,80.0,77.4,29.5,71.3,45.4,85.3,24.3,-3.06,-0.8,5.42,0.78,-0.538,-1.270,-1.243
2021-12-23,62.2,CONSTRUCTIVE,47.1,70.7,70.4,77.4,29.4,70.9,78.5,86.0,31.6,-3.95,12.9,5.42,0.79,-0.498,-1.213,-1.049
2021-12-27,63.3,CONSTRUCTIVE,48.9,68.6,86.8,77.4,30.2,68.6,48.0,81.3,56.6,-4.40,13.9,5.42,0.72,0.371,-0.609,-1.052
2021-12-28,49.5,CONSTRUCTIVE,49.7,36.1,46.6,77.4,35.4,70.7,14.7,83.3,45.4,-3.05,4.3,5.42,0.75,-0.103,-0.955,-1.573
2021-12-29,58.3,CONSTRUCTIVE,53.4,54.2,55.0,77.4,48.2,70.4,32.9,86.7,61.0,-3.14,-3.7,5.42,0.80,-0.504,-0.679,-1.315
2021-12-30,59.0,CONSTRUCTIVE,51.1,69.7,39.0,77.4,50.1,70.7,61.5,86.0,33.4,-3.74,5.0,5.42,0.79,-0.481,0.028,-0.949
2021-12-31,56.6,CONSTRUCTIVE,51.7,67.7,40.6,77.6,49.9,71.1,36.2,86.0,20.4,-4.01,-5.5,5.43,0.79,0.110,0.166,-0.613
2022-01-03,63.1,CONSTRUCTIVE,55.6,45.7,72.1,77.4,54.1,65.1,52.8,90.0,91.9,-3.53,-0.2,5.42,0.85,0.021,-0.445,-0.938
2022-01-04,55.6,CONSTRUCTIVE,53.7,49.2,47.5,77.4,55.0,66.0,39.2,92.7,23.2,-3.40,6.1,5.42,0.89,0.176,-0.624,-0.426
2022-01-05,43.6,DEFENSIVE,36.4,43.3,4.5,77.4,55.9,69.8,14.3,92.0,30.2,-3.09,-14.7,5.42,0.88,0.203,-0.641,-0.105
2022-01-06,54.9,CONSTRUCTIVE,37.1,42.3,46.2,77.4,55.6,70.6,42.2,90.0,94.4,-2.62,-4.1,5.42,0.85,-0.343,-0.977,-0.160
2022-01-07,53.9,CONSTRUCTIVE,42.2,62.9,34.6,77.4,55.6,73.0,22.3,92.7,35.1,-3.88,-2.7,5.42,0.89,-0.501,-0.778,-0.219
2022-01-10,58.4,CONSTRUCTIVE,38.3,68.4,44.6,77.4,57.9,70.3,55.5,90.7,47.2,-4.61,-4.7,5.42,0.86,-0.158,-0.495,0.899
2022-01-11,62.2,CONSTRUCTIVE,44.3,56.1,80.8,77.4,58.6,70.5,68.2,90.0,16.9,-4.92,6.6,5.42,0.85,0.159,0.199,1.222
2022-01-12,59.3,CONSTRUCTIVE,49.3,43.9,60.9,77.4,58.4,73.1,73.0,88.0,33.7,-4.10,15.6,5.42,0.82,-0.136,0.539,1.593
2022-01-13,48.6,DEFENSIVE,33.1,55.6,9.7,77.4,58.7,74.6,26.1,86.0,61.6,-4.28,-6.3,5.42,0.79,-0.143,0.824,1.987
2022-01-14,58.7,CONSTRUCTIVE,39.6,55.9,53.2,77.4,61.2,71.5,60.1,86.0,59.1,-4.61,4.8,5.42,0.79,-0.217,0.563,2.436
2022-01-18,47.3,DEFENSIVE,21.0,60.2,5.7,77.4,69.6,64.7,35.8,87.3,58.5,-5.21,-11.1,5.42,0.81,0.539,1.401,1.658
2022-01-19,40.3,DEFENSIVE,17.0,26.6,19.8,77.4,69.6,68.6,37.0,86.0,7.4,-2.18,-21.9,5.42,0.79,0.499,1.021,0.720
2022-01-20,41.2,DEFENSIVE,11.7,29.6,18.2,77.4,72.4,67.9,28.6,83.3,51.2,-0.06,-18.1,5.42,0.75,0.147,1.048,0.491
2022-01-21,40.0,DEFENSIVE,5.5,43.9,7.9,77.4,72.2,67.8,1.4,82.7,69.9,0.85,-8.6,5.42,0.74,-0.402,1.153,0.165
2022-01-24,53.0,CONSTRUCTIVE,4.3,66.0,58.3,77.4,72.1,65.4,55.5,84.0,31.4,-0.52,-5.7,5.42,0.76,0.615,1.863,1.005
2022-01-25,39.4,DEFENSIVE,3.2,26.6,17.1,77.4,70.3,64.7,59.3,84.0,29.6,1.61,-7.9,5.42,0.76,0.161,0.253,0.034
2022-01-26,48.4,DEFENSIVE,2.6,43.4,45.5,77.4,71.5,63.6,46.8,81.3,85.3,2.21,8.1,5.42,0.72,0.526,-0.297,-0.046
2022-01-27,45.5,DEFENSIVE,3.7,29.5,35.6,77.4,71.4,63.8,59.0,75.3,94.6,3.65,4.3,5.42,0.63,0.251,-0.551,-1.099
2022-01-28,56.0,CONSTRUCTIVE,7.3,39.8,93.3,77.4,71.8,64.1,68.7,75.3,66.0,4.36,16.1,5.42,0.63,0.297,-0.977,-1.012
2022-01-31,54.3,CONSTRUCTIVE,13.8,37.3,87.8,77.4,71.4,64.2,69.7,74.0,31.1,5.26,1.3,5.42,0.61,-0.975,-0.842,-1.529
2022-02-01,61.0,CONSTRUCTIVE,24.7,83.8,67.2,77.4,67.3,64.1,57.5,75.3,39.6,1.57,21.5,5.42,0.63,-0.389,-0.219,-1.052
2022-02-02,54.9,CONSTRUCTIVE,24.1,65.8,72.3,77.4,67.7,64.5,11.8,74.7,32.8,0.43,6.5,5.42,0.62,0.270,0.253,-0.788
2022-02-03,43.1,DEFENSIVE,15.3,38.4,8.3,77.4,67.4,63.7,56.0,75.3,62.4,1.06,-2.4,5.42,0.63,-0.178,-0.550,-1.528
2022-02-04,57.3,CONSTRUCTIVE,19.3,57.6,62.3,77.4,67.2,61.9,99.5,74.7,42.5,0.60,1.3,5.42,0.62,0.433,-0.036,-1.328
2022-02-07,48.3,DEFENSIVE,20.8,32.2,41.1,77.4,66.4,62.1,91.4,74.7,23.6,1.55,-6.0,5.42,0.62,-0.352,-0.693,-1.601
2022-02-08,58.1,CONSTRUCTIVE,27.2,64.8,69.3,77.4,65.8,66.3,56.0,74.0,37.8,0.58,-2.8,5.42,0.61,0.082,-0.835,-1.392
2022-02-09,57.6,CONSTRUCTIVE,35.1,46.3,79.9,77.4,66.5,67.2,54.8,72.0,32.6,0.69,2.7,5.42,0.58,-0.533,-1.038,-1.777
2022-02-10,47.0,DEFENSIVE,16.8,72.4,15.2,77.4,66.3,61.1,33.7,61.3,47.9,-0.78,3.9,5.42,0.42,0.339,-0.983,0.369
2022-02-11,37.8,DEFENSIVE,7.8,35.2,14.7,84.6,65.8,55.8,26.3,61.3,40.4,-0.04,-19.5,5.92,0.42,-0.227,-1.292,0.078
2022-02-14,45.5,DEFENSIVE,6.3,60.1,41.5,84.6,65.6,47.8,54.1,60.0,7.7,-0.80,-2.8,5.92,0.40,-0.495,-0.914,-0.243
2022-02-15,61.0,CONSTRUCTIVE,11.4,72.0,80.4,84.6,64.4,55.9,86.0,64.7,76.7,-2.11,2.9,5.92,0.47,-0.123,-0.561,1.147
2022-02-16,48.7,DEFENSIVE,15.5,55.9,51.9,84.6,64.4,57.1,36.9,67.3,19.8,-2.62,-8.9,5.92,0.51,-0.478,-0.746,1.269
2022-02-17,41.0,DEFENSIVE,6.8,72.7,14.9,84.6,63.4,53.8,4.2,65.3,5.9,-3.64,-6.0,5.92,0.48,0.026,1.365,1.740
2022-02-18,45.1,DEFENSIVE,8.3,48.7,36.1,84.6,65.1,55.5,37.7,63.3,54.7,-3.61,7.3,5.92,0.45,0.155,1.387,3.340
2022-02-22,39.8,DEFENSIVE,7.1,42.2,30.9,84.6,66.4,54.4,13.2,58.7,33.3,-3.72,-5.7,5.92,0.38,-0.141,0.678,4.834
2022-02-23,41.7,DEFENSIVE,4.8,57.1,18.5,84.6,66.6,54.7,25.6,60.7,43.1,-4.23,-19.3,5.92,0.41,-0.309,1.718,5.262
2022-02-24,54.3,CONSTRUCTIVE,5.6,66.2,77.0,84.6,66.9,49.3,75.9,61.3,19.6,-4.96,5.6,5.92,0.42,1.639,2.031,3.329
2022-02-25,48.0,DEFENSIVE,10.4,2.4,85.9,84.6,54.8,56.5,72.1,61.3,95.7,0.75,7.0,5.92,0.42,0.048,0.370,1.695
2022-02-28,46.8,DEFENSIVE,6.3,47.4,45.2,84.6,54.9,49.6,98.3,59.3,25.8,1.08,1.8,5.92,0.39,-0.547,1.925,1.528
2022-03-01,44.3,DEFENSIVE,3.3,78.9,21.8,84.6,55.1,32.8,73.1,60.7,2.9,-0.22,4.5,5.92,0.41,0.891,4.128,2.149
2022-03-02,43.5,DEFENSIVE,5.6,11.2,82.9,84.6,51.5,40.0,41.4,57.3,83.7,1.90,1.8,5.92,0.36,-0.003,3.484,0.821
2022-03-03,39.3,DEFENSIVE,5.9,50.2,39.7,84.6,52.0,35.5,21.7,55.3,25.2,2.02,-14.9,5.92,0.33,-0.015,1.272,-0.057
2022-03-04,35.2,DEFENSIVE,4.4,50.9,33.8,84.6,56.4,22.3,4.8,49.3,8.6,2.08,-12.8,5.92,0.24,1.598,1.321,-0.607
2022-03-07,22.2,RISK-OFF,2.4,2.4,6.7,84.6,46.5,17.2,27.2,48.7,10.3,4.92,-24.6,5.92,0.23,1.603,-0.390,-2.805
2022-03-08,28.8,RISK-OFF,4.6,2.9,35.2,84.6,38.2,21.2,65.3,48.7,3.1,6.91,-15.4,5.92,0.23,0.268,-1.901,-4.334
2022-03-09,52.1,CONSTRUCTIVE,7.7,35.8,89.7,84.6,38.6,39.5,95.1,50.7,98.5,6.93,8.6,5.92,0.26,-2.140,-2.574,-5.103
2022-03-10,46.5,DEFENSIVE,11.3,99.1,41.1,84.6,24.1,44.8,10.8,50.7,29.1,2.25,7.1,5.92,0.26,0.033,-1.313,-3.246
2022-03-11,39.5,DEFENSIVE,10.9,48.2,25.1,84.6,24.5,51.0,36.5,50.0,77.1,2.15,4.3,5.92,0.25,-0.117,-1.903,-4.044
2022-03-14,44.6,DEFENSIVE,10.0,56.7,35.0,84.6,24.4,45.0,68.2,51.3,86.2,1.86,22.4,5.92,0.27,0.062,-2.424,-4.105
2022-03-15,50.1,CONSTRUCTIVE,13.1,46.4,85.9,84.6,25.3,49.0,43.0,53.3,92.4,1.82,21.3,5.92,0.30,-0.420,-2.481,-3.871
2022-03-16,58.9,CONSTRUCTIVE,21.8,73.8,86.6,84.6,24.9,49.4,83.2,49.3,82.4,1.03,6.9,5.92,0.24,-0.874,-2.597,-4.070
2022-03-17,54.1,CONSTRUCTIVE,24.1,89.6,72.9,81.0,23.2,58.0,45.7,50.7,7.9,-0.40,7.6,5.67,0.26,-0.565,-1.959,-3.648
2022-03-18,57.1,CONSTRUCTIVE,28.7,78.8,70.9,81.0,23.0,58.0,67.3,44.7,73.6,-1.31,17.6,5.67,0.17,-0.648,-2.183,-3.114
2022-03-21,50.3,CONSTRUCTIVE,29.7,81.9,49.2,81.0,22.1,48.1,35.4,45.3,49.3,-2.30,5.7,5.67,0.18,0.004,-1.722,-2.570
2022-03-22,51.5,CONSTRUCTIVE,31.1,49.8,71.5,81.0,22.6,44.7,74.8,46.7,63.7,-2.55,1.4,5.67,0.20,-0.538,-1.426,-2.809
2022-03-23,46.8,DEFENSIVE,28.8,78.9,28.2,81.0,22.0,44.4,60.8,46.0,25.1,-3.22,-12.2,5.67,0.19,-0.225,-1.512,-1.429
2022-03-24,52.0,CONSTRUCTIVE,34.8,63.4,75.1,81.0,22.0,37.4,71.9,47.3,15.1,-3.48,-2.1,5.67,0.21,-0.793,-1.723,-0.322
2022-03-25,55.6,CONSTRUCTIVE,37.5,87.5,59.1,88.1,20.9,27.0,58.0,45.3,62.9,-4.92,-1.6,6.17,0.18,-0.180,-0.952,0.319
2022-03-28,54.3,CONSTRUCTIVE,41.6,60.3,62.6,88.1,21.0,24.0,91.2,40.7,72.5,-6.04,3.9,6.17,0.11,0.305,-0.863,0.173
2022-03-29,50.3,CONSTRUCTIVE,44.4,32.1,70.8,88.1,27.0,33.1,56.4,37.3,86.0,-5.25,-1.2,6.17,0.06,-0.625,-1.403,-0.743
2022-03-30,50.3,CONSTRUCTIVE,42.8,83.2,39.1,88.1,26.4,37.5,42.1,36.0,20.2,-7.99,3.6,6.17,0.04,-0.438,0.085,-0.813
2022-03-31,45.0,DEFENSIVE,38.0,73.4,25.2,88.1,26.6,43.3,23.0,36.0,27.1,-8.03,-7.0,6.17,0.04,-0.015,1.425,-0.588
2022-04-01,51.9,CONSTRUCTIVE,41.6,50.9,55.9,88.1,29.4,41.9,64.2,30.0,86.8,-7.75,-3.7,6.17,-0.05,-0.090,1.284,0.394
2022-04-04,51.8,CONSTRUCTIVE,45.7,55.4,63.7,88.1,29.5,41.9,56.8,32.7,34.6,-7.27,-2.5,6.17,-0.01,-0.242,1.045,-0.313
2022-04-05,45.5,DEFENSIVE,36.2,64.9,29.5,88.1,29.5,34.5,30.2,35.3,59.8,-7.19,-4.9,6.17,0.03,0.875,0.669,1.054
2022-04-06,34.5,DEFENSIVE,31.9,9.7,33.8,88.1,35.7,28.1,13.1,40.7,57.1,-4.21,-15.9,6.17,0.11,0.895,-0.897,-0.045
2022-04-07,41.1,DEFENSIVE,33.2,10.3,57.5,88.1,43.1,29.1,56.1,46.0,27.2,-1.43,-3.9,6.17,0.19,-0.154,-1.985,0.115
2022-04-08,46.5,DEFENSIVE,33.6,58.6,45.3,88.1,44.2,27.4,27.0,46.0,37.9,-1.46,-5.4,6.17,0.19,-0.325,-0.878,0.505
2022-04-11,43.3,DEFENSIVE,21.4,67.7,22.7,88.1,61.5,23.6,8.8,52.7,45.7,-1.67,-8.5,6.17,0.29,-0.613,-1.344,0.746
2022-04-12,51.7,CONSTRUCTIVE,20.6,80.2,43.8,88.1,60.9,33.2,63.3,55.3,14.7,-2.56,6.3,6.17,0.33,-0.695,0.382,2.198
2022-04-13,59.3,CONSTRUCTIVE,29.4,81.7,69.5,88.1,59.8,34.5,71.6,55.3,36.6,-3.36,24.8,6.17,0.33,-0.212,0.861,2.873
2022-04-14,46.8,DEFENSIVE,25.8,60.7,29.3,88.1,60.3,31.6,25.2,57.3,64.2,-3.69,5.8,6.17,0.36,0.973,2.142,3.441
2022-04-18,42.0,DEFENSIVE,27.9,10.5,49.6,88.1,53.5,29.4,68.8,59.3,32.2,-0.85,-4.5,6.17,0.39,-0.794,1.395,2.324
2022-04-19,61.9,CONSTRUCTIVE,30.8,85.1,76.0,88.1,54.0,29.0,65.0,54.7,82.8,-2.09,18.6,6.17,0.32,1.126,2.119,3.299
2022-04-20,41.2,DEFENSIVE,34.9,8.6,49.0,88.1,47.5,27.2,47.0,50.0,55.0,0.32,-10.6,6.17,0.25,-0.222,1.809,1.309
2022-04-21,44.0,DEFENSIVE,24.3,60.9,27.2,88.1,48.7,23.0,31.2,48.0,61.4,0.04,-15.2,6.17,0.22,1.056,1.996,0.323
2022-04-22,29.7,RISK-OFF,8.5,9.9,13.6,88.1,43.5,24.9,32.6,45.3,70.6,1.85,-17.2,6.17,0.18,0.235,1.272,0.149
2022-04-25,45.4,DEFENSIVE,10.8,38.5,59.5,88.1,44.3,22.4,65.8,45.3,91.6,2.14,3.4,6.17,0.18,-0.086,0.916,-0.275
2022-04-26,33.7,DEFENSIVE,2.6,54.4,14.4,88.1,44.5,24.1,11.0,48.7,37.1,1.96,-28.2,6.17,0.23,0.820,1.156,0.737
2022-04-27,39.0,DEFENSIVE,4.0,15.2,53.5,88.1,44.8,23.5,73.4,49.3,73.0,3.26,-2.2,6.17,0.24,-0.039,-0.492,0.000
2022-04-28,48.4,DEFENSIVE,6.1,52.1,84.5,88.1,45.0,24.4,61.2,48.0,45.5,3.37,4.4,6.17,0.22,0.339,-1.640,-0.258
2022-04-29,29.1,RISK-OFF,3.2,32.1,7.9,88.1,45.0,24.7,27.2,46.0,22.0,3.66,-0.5,6.17,0.19,-0.117,-1.109,-1.314
2022-05-02,46.7,DEFENSIVE,4.7,56.1,59.6,88.1,46.9,20.1,48.3,50.7,94.5,3.28,1.3,6.17,0.26,0.151,-1.181,-1.597
2022-05-03,41.4,DEFENSIVE,9.3,41.8,58.2,88.1,48.2,26.1,33.6,46.0,39.4,3.51,7.7,6.17,0.19,-0.822,-0.414,-2.098
2022-05-04,60.7,CONSTRUCTIVE,20.2,86.0,88.5,88.1,44.6,29.7,85.6,51.3,52.9,1.52,21.7,6.17,0.27,-1.192,0.495,-1.699
2022-05-05,40.6,DEFENSIVE,8.5,93.3,9.6,81.0,38.6,29.1,6.2,56.0,39.8,-0.81,-7.9,5.67,0.34,0.881,1.405,-0.076
2022-05-06,33.7,DEFENSIVE,9.7,13.8,41.4,81.0,36.7,30.1,38.7,60.0,39.6,0.72,4.5,5.67,0.40,-0.190,-0.208,-1.440
2022-05-09,35.5,DEFENSIVE,4.0,59.4,9.5,81.0,38.7,27.1,0.6,62.7,80.4,0.39,-11.2,5.67,0.44,0.928,-0.421,-1.620
2022-05-10,38.1,DEFENSIVE,5.8,12.6,54.3,81.0,38.5,25.9,67.8,58.0,73.4,2.09,-3.3,5.67,0.37,0.083,-1.691,-2.188
2022-05-11,33.9,DEFENSIVE,7.0,45.7,24.6,81.0,38.6,33.0,11.9,50.0,34.0,2.08,-26.7,5.67,0.25,-0.297,-2.183,-2.638
2022-05-12,46.7,DEFENSIVE,8.3,65.1,47.9,81.0,38.7,32.4,52.9,52.0,84.3,1.36,6.1,5.67,0.28,-0.724,-1.460,-2.468
2022-05-13,56.9,CONSTRUCTIVE,12.0,83.2,84.3,88.1,38.1,36.0,56.1,54.7,72.5,-0.48,23.2,6.17,0.32,-0.404,-1.235,-2.086
2022-05-16,47.9,DEFENSIVE,15.6,69.9,43.3,88.1,39.4,33.1,64.3,53.3,42.0,-1.33,12.4,6.17,0.30,-0.359,-1.204,-2.787
2022-05-17,53.7,CONSTRUCTIVE,18.1,68.8,80.5,88.1,39.0,31.8,65.5,51.3,43.6,-2.31,15.6,6.17,0.27,-0.418,-0.505,-1.850
2022-05-18,38.5,DEFENSIVE,9.1,71.5,7.3,88.1,41.6,35.8,12.7,47.3,53.4,-2.98,4.6,6.17,0.21,0.439,-0.466,-1.116
2022-05-19,39.9,DEFENSIVE,11.7,27.5,41.1,88.1,43.5,35.6,87.1,47.3,20.1,-2.10,-6.8,6.17,0.21,-0.496,-1.023,-2.473
2022-05-20,46.9,DEFENSIVE,11.5,73.1,50.2,88.1,47.4,39.3,21.7,45.3,49.2,-2.80,-10.0,6.17,0.18,-0.372,-0.862,-1.899
2022-05-23,51.8,CONSTRUCTIVE,13.3,67.3,76.9,88.1,47.1,40.1,47.0,47.3,42.2,-3.23,3.8,6.17,0.21,0.345,-1.603,-1.482
2022-05-24,40.5,DEFENSIVE,11.2,33.2,37.1,88.1,51.7,39.2,65.9,50.7,28.0,-2.64,-13.2,6.17,0.26,-0.378,-1.352,-1.713
2022-05-25,52.6,CONSTRUCTIVE,13.2,67.4,64.8,88.1,51.7,44.4,47.3,51.3,72.6,-3.52,14.1,6.17,0.27,-0.123,-0.653,-1.288
2022-05-26,51.6,CONSTRUCTIVE,14.6,56.2,78.0,88.1,51.7,47.6,41.7,52.7,48.4,-3.95,11.7,6.17,0.29,-0.335,-1.465,-0.716
2022-05-27,55.2,CONSTRUCTIVE,19.4,68.1,82.8,88.1,55.6,51.5,32.4,51.3,44.9,-4.25,8.3,6.17,0.27,-1.117,-1.046,1.355
2022-05-31,57.7,CONSTRUCTIVE,19.0,92.8,40.2,88.1,51.4,43.1,97.8,54.7,61.1,-6.22,5.9,6.17,0.32,0.601,0.123,4.790
2022-06-01,37.3,DEFENSIVE,18.8,21.5,38.4,88.1,49.8,40.9,10.1,52.0,49.2,-4.01,-3.2,6.17,0.28,0.327,-0.367,4.641
2022-06-02,48.8,DEFENSIVE,20.9,33.1,76.5,88.1,48.8,50.7,68.7,51.3,20.9,-2.99,-3.8,6.17,0.27,-0.939,-0.639,2.583
2022-06-03,51.2,CONSTRUCTIVE,20.6,88.3,25.9,88.1,46.8,52.2,29.5,53.3,76.7,-4.59,-0.4,6.17,0.30,0.089,0.760,4.452
2022-06-06,50.4,CONSTRUCTIVE,19.0,45.2,54.9,88.1,48.2,47.8,86.8,54.0,58.8,-4.26,-4.7,6.17,0.31,0.052,2.426,3.701
2022-06-07,48.8,DEFENSIVE,21.5,47.0,64.9,88.1,53.1,47.4,44.1,48.7,37.9,-4.00,-8.9,6.17,0.23,0.109,4.661,2.975
2022-06-08,42.6,DEFENSIVE,21.6,43.8,31.6,88.1,57.7,44.8,26.0,50.0,43.0,-3.47,5.3,6.17,0.25,0.053,5.026,2.415
2022-06-09,41.5,DEFENSIVE,15.2,47.0,16.1,88.1,57.5,44.8,47.2,47.3,55.5,-3.06,-7.4,6.17,0.21,0.455,3.242,2.159
2022-06-10,31.8,RISK-OFF,10.6,26.0,12.8,88.1,61.6,36.4,24.1,39.3,14.8,-1.46,-19.4,6.17,0.09,1.744,3.664,1.099
2022-06-13,24.3,RISK-OFF,3.1,2.4,7.7,88.1,45.7,17.6,0.0,35.3,96.1,2.58,-26.1,6.17,0.03,2.235,1.244,-0.582
2022-06-14,30.0,RISK-OFF,4.6,1.1,44.0,88.1,29.1,15.0,39.9,36.0,80.9,5.54,-18.8,6.17,0.04,0.459,-1.611,-1.564
2022-06-15,40.4,DEFENSIVE,8.0,28.3,73.1,88.1,30.3,19.6,63.4,42.0,38.8,6.03,-2.2,6.17,0.13,-1.646,-2.486,-2.093
2022-06-16,35.1,DEFENSIVE,4.4,96.6,10.5,77.4,23.5,18.3,3.7,42.7,9.0,2.66,-6.4,5.42,0.14,0.866,-1.050,-0.589
2022-06-17,33.9,DEFENSIVE,7.0,16.6,53.7,77.4,22.5,21.0,53.7,38.7,66.9,3.55,2.1,5.42,0.08,-0.631,-2.474,-0.631
2022-06-21,49.0,CONSTRUCTIVE,8.7,76.3,84.2,77.4,22.0,17.8,59.6,40.0,51.8,2.71,24.7,5.42,0.10,-0.649,-1.804,1.255
2022-06-22,41.6,DEFENSIVE,10.2,75.9,47.8,77.4,21.3,23.6,23.5,40.0,50.6,1.69,11.6,5.42,0.10,-0.435,0.048,2.503
2022-06-23,47.8,DEFENSIVE,8.0,68.3,65.8,77.4,21.5,26.5,86.0,38.7,66.1,1.04,7.4,5.42,0.08,-0.198,0.403,2.217
2022-06-24,48.2,DEFENSIVE,11.1,58.6,89.0,88.1,21.7,25.7,55.7,39.3,48.4,0.77,13.1,6.17,0.09,-0.586,0.465,2.263
2022-06-27,43.1,DEFENSIVE,10.9,74.2,44.9,88.1,21.2,21.3,31.6,41.3,61.3,-0.10,9.2,6.17,0.12,0.052,1.889,4.166
2022-06-28,33.6,DEFENSIVE,7.3,47.7,20.1,88.1,21.5,20.0,32.6,40.0,57.5,-0.08,-15.5,6.17,0.10,1.224,3.115,4.841
2022-06-29,31.5,RISK-OFF,7.1,9.9,48.8,88.1,19.0,23.2,42.7,36.0,58.7,1.25,-10.1,6.17,0.04,-0.081,2.455,3.198
2022-06-30,37.3,DEFENSIVE,6.3,53.4,35.4,88.1,19.2,19.9,37.5,37.3,71.2,1.00,-10.5,6.17,0.06,-0.136,1.806,3.356
2022-07-01,41.8,DEFENSIVE,9.1,55.8,66.4,88.1,22.0,15.0,30.0,36.0,62.0,0.73,-6.5,6.17,0.04,0.823,1.790,1.973
2022-07-05,37.7,DEFENSIVE,7.5,19.7,52.7,88.1,21.5,9.9,82.6,33.3,97.1,1.68,-5.4,6.17,0.00,1.256,2.234,0.871
2022-07-06,35.0,DEFENSIVE,9.1,10.5,56.1,88.1,19.3,11.8,63.9,30.7,92.4,3.43,1.5,6.17,-0.04,0.576,1.674,-0.015
2022-07-07,40.3,DEFENSIVE,10.5,27.2,73.6,88.1,21.6,12.4,84.6,32.0,43.0,3.87,8.8,6.17,-0.02,-0.713,0.725,-0.480
2022-07-08,44.2,DEFENSIVE,14.4,77.6,48.6,88.1,19.9,14.5,53.6,31.3,43.7,2.69,6.9,6.17,-0.03,-0.153,1.522,0.781
2022-07-11,34.7,DEFENSIVE,10.3,56.1,31.0,88.1,19.7,13.3,6.1,28.0,73.1,2.25,-7.1,6.17,-0.08,1.263,0.180,0.351
2022-07-12,27.3,RISK-OFF,8.0,9.9,35.0,88.1,18.0,13.1,25.5,28.7,64.9,3.82,-10.4,6.17,-0.07,0.701,-1.333,-1.305
2022-07-13,32.6,DEFENSIVE,8.9,22.5,42.2,88.1,17.8,19.5,80.9,18.7,26.9,4.66,-2.4,6.17,-0.22,-0.363,-1.661,-1.978
2022-07-14,42.9,DEFENSIVE,9.8,64.7,44.6,88.1,17.2,18.5,64.2,20.7,93.8,3.91,2.6,6.17,-0.19,0.073,-1.196,-2.008
2022-07-15,44.7,DEFENSIVE,15.7,46.8,79.4,88.1,21.1,23.6,60.8,20.0,54.8,4.00,0.5,6.17,-0.20,-1.472,-0.730,-2.522
2022-07-18,47.6,DEFENSIVE,12.5,92.8,35.7,88.1,25.4,25.2,93.6,20.7,34.3,1.11,12.9,6.17,-0.19,-0.266,0.171,-0.610
2022-07-19,50.0,CONSTRUCTIVE,14.8,62.0,87.0,88.1,25.8,27.5,79.1,18.7,48.1,0.66,22.7,6.17,-0.22,0.366,0.028,-0.301
